Index,Sentiment,SentimentText
8941,0,"@StacyDerosby so so, Having an issue w/ my back, went to chiro on Fri and thought it was all good, going back tomorrow "
8942,0,@StacyLondonSays  Don't imagine I'd find it at The Bay or Sears 
8943,0,"@stacylwhitman If it's any consolation, we finally parted with the 8-tracks a few years ago. Soon it will be time for cassettes and VHS. "
8944,0,@stacymiche11e @mindywhite I just left downtown and it sounds like you guys JUST got there 
8945,0,"@stacyshow gangstarr exgirl to the next girl, nas one mic, hold on i still can't listen so i guess it dont matter "
8946,0,@STACYSHOW that sounds awesome i wish i wasnt in CT 
8947,0,@stacythatgirl I'm so sorry to hear that. I'm in a similar situation at the moment. 
8948,0,@stacz will miss you 
8949,0,"@stafooangela Yay! Awesome! And no, haven't heard anything back "
8950,0,@Stagecoachuk cool. ribber might have to play acoustic bass...... 
8951,0,@stairsteps Yes  Search Rafael Nadal on google hahaha
8952,0,@stajastaj that sucks...  Im sorry!
8953,0,@stalebread You didn't see my house keys did you? Now I have to break into my house.  Don't really want my neighbors to see how easy it is
8954,0,"@stalkerh Too bad the rest of the movie sucked...ok in my opinion only, but still "
8955,0,@stamfordthelion Chelsea TV email for Guus tonight doesn't work and no-ones answering the phone  how do I ask a question!
8956,0,"@stamkohussy i like the new username, missing my old one "
8957,0,@StampfliTurci Winter's coming Helmi...Thanks for that !...NOT 
8958,0,@stampybrown maxwell dont you miss me?? i miss you 
8959,0,@stanaway doesn't look like you can email them in though or add them to your web site easily 
8960,0,@StanDevia I don't understand  
8961,0,@Star_cullen  me 2 
8962,0,"@star_girlsophie Man, I wish I stuck with guitar. "
8963,0,@star_pixie - please don't diiiiiie  x
8964,0,"@star_scapes no, just some random guy lol don't know who he was, but hey free film! Film sucked though  FAIL."
8965,0,"@star_scrapes i Hope it brightens up too, or we'll have no customers. "
8966,0,@star_violet Nope  But they will be monday! Boo Maine POBoxes!
8967,0,"@star2imagine, no it's not kewl, my phone is not working right "
8968,0,@STARae26 I thought that was nationwide?! Noooo  This can`t be happening 
8969,0,@starafar thanks pat. ive tried ripping it with my realplayer but its not working. 
8970,0,@starangel82 @darkheath @140lover Everyone's going to think I'm a gold digger  Hahahaha
8971,0,"@starbright31 me, too "
8972,0,@starbright31 Too much work   But its ok!
8973,0,@Starbucks  Win a chance at Starbucks VIA instant coffee for a year. Entry form here: http://bit.ly/X84ui ^MG ... What about Canada? 
8974,0,"@Starbucks ahh just finished one of those. Passion Tea with the aronia berry juice is awesome, too bad it's going away "
8975,0,@starbucks any chance we'll be seeing orange creme cake this summer? I have an unhealthy love of it but haven't seen it in the DC area 
8976,0,@Starbucks i want one of ur chocolate frappichinos 
8977,0,"@Starbucks Just read about VIA instant coffee... Hmmm, great idea but, WHAT, only London in UK??!! http://bit.ly/2lMrup Manchester soon? "
8978,0,"@starbucks Strangest thing, just went to Starbucks drive thru &amp; they forgot to put the espresso in my iced grande caramel machiatto, hmmm "
8979,0,@starbucksapron   just think cruise next year!
8980,0,@starbucksapron  They are most definitely................not.  I feel your pain.  
8981,0,@starbucksapron 200s...  lol i was getting too nervous waiting to see if ticketmaster opened up 100s i was afraid i would end up with 400s
8982,0,@starbucksapron got my &quot;friend&quot; visiting LOL 
8983,0,@starbucksapron i am missing my mac  lol but i stare at that pic ALL THE TIME hahaha i saw your m&amp;g sooo cute
8984,0,@starbucksapron just always really awkward...we just don't have anything to say to each other evidently. 
8985,0,@starbucksapron NOOOOOOOOOO! the one i was happy to hear about is now taken away 
8986,0,"@starbucksapron we got an email from Igor, but have to decline our logos "
8987,0,@starbuckscup ME TOO  its so sad but its one of my favorites
8988,0,@starbucksqueen I'm sorry 
8989,0,"@StarbuxGirl Awesome, done ; - ) Dont think u can leave voice msgs on skype "
8990,0,@starcalhoun naw he just not attractive to me  &amp; He don't look like the stories he tell
8991,0,@starchild1981 no we are at clay pit.  sorry 
8992,0,"@stardazer1114 It's good, because this work is really hard, but no I don't still get paid "
8993,0,@stardeezi I don't want to and you can't make me 
8994,0,@starDelaM morning  I love rain but NOT today!
8995,0,"@stardiver Oh, really?    I haven't watched most of s3 yet, but that does suck."
8996,0,@StardustPhoenix The aspensive kind 
8997,0,"@starefossen, i just heard steve jobs had a lever transplant a few months ago :o, that's why he wasn't at the WWDC "
8998,0,@starfeeder Strelok vs DinOt and BRAT_OK vs CrayOn games are broken. They download to 25.8 megs and complete. Corrupt archives 
8999,0,@starfish1211 - what! That's so horrible! I'll be praying. Poor thing. 
9000,0,"@starfish422   next time bb, I'm around all afternoon and probably need more than one haha"
9001,0,"@StarfishDanehh i will go there once in a while but just lurk! i cant believe i wont party there anymore, i love partying there "
9002,0,@StarfishDanehh oooooh. Yeah... there was like one chat (a while back) where Joe didn't really do much.  buut he's better now 
9003,0,@STARFOX89 Yay! Furniture! I also heard you made art without me 
9004,0,"@stargatejohn Oh dear  I'll chat to you John, only thing is I'm on here and you're there LOLOL"
9005,0,@stargirlreads Because she has to babysit today! 
9006,0,@StarGrl85 i didnt know its closed 
9007,0,"@starjamgirl ARE YOU SERIOUS?! Not cool Soundwave, not cool "
9008,0,"@starjamgirl phone buddy? sure thangg bb. and yeah zack wasn't there, idk whyy "
9009,0,"@starjamgirl that'd be really cool. yeah i thought that'd be the case.  maybe, though... we can always hope! haha."
9010,0,@starlaboob Well that sucks. 
9011,0,@starleigh2000 it's been removed. 
9012,0,@starleigh2000 lucky! i have 6 hours till i get to go home. 
9013,0,@starletta8 Oh that's too bad.  Do you just get sick when there's too much heat? I do
9014,0,@StarLevi did you hear nintendo canceled the new Zelda game? 
9015,0,@starliciousdee welcome to the club 
9016,0,@Starlighthair i hope you don't have hayfever/weak eyes  xxx
9017,0,@starlingpoet great movie ..2 bad I saw it already  damnit
9018,0,@Starlsy they started making sickly girly pop instead of rock. i think they're still going. saw them at the now demolished waterloo. 
9019,0,@StarlynnB rip to swag.  tear. Hello splashy and groovey.
9020,0,@starmartha yeah I'll be there I don't think I'll have any sonic though sorry 
9021,0,@starmochakisses I never saw In Too Deep! 
9022,0,"@Starmouth  Do you have an alumni at your uni? They often have a CV checking service, will give you good advice"
9023,0,@staroflondon Are you not coming to Manchester then?   Bad times. Mcr&gt;Ldn
9024,0,@staronline OH NOOOOOOO...CAN WE SURVIVE WITH ALL THE PRICE BEING HIKE UP 
9025,0,"@StarOnMaineSt idk lol my head hurts. rly bad. &amp; so does my stomach... hmm... personally, i think its from all the #s ive had 2 deal wit "
9026,0,"@Starr_Lotta Awww, I wish I could've been there with you! I miss hockey. "
9027,0,@starrahlicious i am a bit tried to start a topic but no full participation 
9028,0,@starrahlicious I can dig it. My head it much too big for short styles... plus my eyes r big... the combo is a noooo bueno 
9029,0,@starrahlicious lol... U rite like 50 said I'm laughing straight to the bank wit this. But I dnt kno bout laughing in a recession lol.. 
9030,0,@starrahlicious so that was joke right? 
9031,0,@StarrahPenzHitz bri bri  i think ur dope..like really..ur goin places kiddo lol that track sounded like a loop tho 
9032,0,@StarrahPenzHitz but i wouldnt have it any other way...you hair is beautiful! dont cut it 
9033,0,@Starrbby No its not showing 
9034,0,@StarrBurst I wanted to click the x but it was like looking at a bad accident... 
9035,0,@Starrgirlxo yeah that'd be great  thanks - been finding i'm missing you all the time 
9036,0,@Starrgirlxo You still not up yet? 
9037,0,@starria  Oh well. I was just going to text him.
9038,0,@StarrMcLarison yep Lovato lol and i have no idea i just found out today and i know i miss you too 
9039,0,@StarrNeishaa   LETS GDOO THIS 2MORROWW  HUNNNYY  IM SOO TOREDD  
9040,0,@StarrNeishaa no me 
9041,0,@starrthebarbie1 I am still up!!!!!! 
9042,0,@starry___eyed haha its amazing right! i miss you! i wanna come back 
9043,0,@Starry1968 you're surrounded by them! I have no official nieces/nephews yet 
9044,0,@starryluvly Yeah but I suck at it... I have so little money 
9045,0,@starrynite01 I failed at making my Spanish mixed CD...it is complicated 
9046,0,@starsburn Dont. There are other ways 
9047,0,@starsburn Some triggers combined and apparently sent my spinning out of control 
9048,0,"@Starshadow WHen other people send letters, it takes 3 days  wtf"
9049,0,"@StarshineAmber aww, i thought i thought i could do it? "
9050,0,@starshyne I am always late for the full moon dreamboard  I hope I'll have time to create mine today
9051,0,@StarSlay3r *sigh*It's just not the same without all your Tweets. I just wish I knew what I could do to make it so you could tweet again. 
9052,0,@StarSlay3r no LOSF? I will hold it down with teresa then! Lol. I am finally on live btw i am waiting on a good stick though 
9053,0,@StarSlay3r smash hits came in the mail today - its fun - brings back memories of GH1 - also playing some SF4 but sucking 
9054,0,@starsmilee You are talking about the babies in Mexico right ? 
9055,0,@StarsnGuitars Have you got anything that could help me with She or Kipling for Empire cos that's the unit I have no literary links for 
9056,0,"@starsparkle Oh, bumsticks  In that case I'll cancel the upload of t'firmware file then. Seems a few folks having issues "
9057,0,@starsparkle Thankfully not. More like not enough sleep flu 
9058,0,"@starsparkle thanks! No open wifi near me, though "
9059,0,@starsperm I get so confused when people go and change their usernames  IT'S DREADFUL.
9060,0,"@startonomics: @vishnupsp oooh, dowry is another topic we cud debate 4 days, and end up confused. i failed miserably in all my attempts. "
9061,0,"@startreknerd Oh wow, I hope not!! "
9062,0,@startuplounge i m clueless abt Startup Lounge  can you plz share some info
9063,0,@starven wow congrats! How'd you do that? I've got another 40 years 
9064,0,"@starvin Cali's great! Been some moving drama, but the actual state if fantastic! Gotta be lonely with Paige and Willie off in Vegas... "
9065,0,@STARxNuFFxSAID I need it cut 
9066,0,@STARZ4LIFE ohh okay kewl then so yeah do you know any place they are hiring i need a job 
9067,0,@STARZ4LIFE okay so at what time and where? ohh crap i forgot to get my elacc papers from school 
9068,0,@starz585 Awww  why what did you do... i thought you meant you were goin to Hell's kitchen since you in NY
9069,0,@starzncolorbarz wish you coulda made it tonight  goin to bed soon.
9070,0,"@stashdrawer IT'S STILL SAD.  but then again, they're millionaires so it won't be that hard for the kids to survive lmao"
9071,0,@stasia15 ....i just got real sad 
9072,0,@stasiachan I'm getting a blood test either tomorrow or Friday. Its a cholesterol test   I hate cholesterol tests...
9073,0,@Statechampion00  I dont like you
9074,0,@stateofjoe JOOOOE. WHATIZZTHEWRONG? 
9075,0,"@statesman Aw, that's not the one I voted for "
9076,0,@statesman so missing the tweetup 
9077,0,@static35 We went to town to get some shopping done; tomorrow we head north to DH's parents' for Father's Day. Still hot now. 
9078,0,@staticRVA I will now rescind your tip. Thanks for breaking my heart. 
9079,0,@staticxage 
9080,0,@staticxage  ily
9081,0,@staticxage its gonna miss you too 
9082,0,@staticxage why won't you be able to watch Green Day?  #greenday
9083,0,@sTavasoli That video broke my heart. Just said on my head Please Lord take her with You to heaven...sorry! 
9084,0,@StavC Â£34.25 down  First day blues... Must make good choices today (i.e. not same as @bristolskyblue)
9085,0,@STAWPITemily  I'm sorry! That really sucks!! he's a whorefaced skank??
9086,0,@STAWPITemily  your two purty foar your camera.?
9087,0,@StAyCeE_LeE i remember 
9088,0,@stayupgetdown 
9089,0,@stayupxgetdown  don't worry... everything will work itself out before we go for warped
9090,0,@stayupxgetdown I can't  I'm sorry. :/
9091,0,"@StDAY  not even for a liitle? Oh,M that's not good. That's not good at all!"
